,FEOOS Event Date,Delivery Date,Brand Name,Item Name,Warehouse,Location Name,Overrode Skip Inventory Check (Yes / No),Skip OOS Orders,Quantity of FEOOS Items Requested in Sales Units
497,2026-04-22,2026-04-23,Vita Coco,Vita Coco Pure Coconut Water 33.8fl oz,SEA1,Candor Coffee - 200 SW 43rd St,No,Disabled,1
498,2026-04-22,2026-04-27,Torani,Torani Irish Cream Syrup 1L Plastic Bottle,AUS1,Mojos Coffee TX - MARBLE FALLS - 1300 Lantana Dr,No,Disabled,6
499,2026-04-22,2026-04-23,Fever-Tree,Fever Tree Indian Premium Tonic 200ml,LAX1,YH Coffee LLC - 550 West Garvey Avenue,No,Disabled,2
500,2026-04-22,2026-04-24,Karat,"Karat PET Strawless Sipper Lid, 12-24oz (C-KC626TS-SHNE)",SEA1,Camano Commons Marketplace - 848 North Sunrise Boulevard,No,Disabled,1
501,2026-04-22,2026-04-24,Baked Fresh,Baked Fresh - Croissant - Butter - 1 / 14 ct,DCA1,Caffe Nero Inc - 1201 Half Street Southeast,No,Disabled,1
502,2026-04-22,2026-04-24,Something & Nothing,Something & Nothing Hibiscus & Rose Seltzer - 11.15oz,EWR1,Dot's - 515 West 52nd Street,No,Disabled,1
503,2026-04-22,2026-04-24,Khamsa Foods,Khamsa Foods Immunity Shot - 6 / 2 oz btl,DCA1,The Morrow - 222 M St NE,No,Disabled,6
504,2026-04-22,2026-04-23,Organic Valley,Organic Valley Aseptic Lowfat Chocolate Single Serve Milk - 8oz Carton,EWR1,Gregory's Coffee - GC30 - 1101 Connecticut Ave NW,No,Disabled,1
505,2026-04-22,2026-04-24,Lenka Bar,Lenka Bar-Vanilla Espresso,CLT1,The Crooked Shelf Books and Brews - 153 Frazier Loop,No,Disabled,1
506,2026-04-22,2026-04-25,Berg Bites,Berg Bites Almond Butter & Jelly - 8 / 1.5 oz bag,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,1
507,2026-04-22,2026-04-24,Pacific Foods,Pacific Barista Almond Milk 32oz,DFW1,Qahwah House - 8880 State Highway 121,No,Disabled,1
508,2026-04-22,2026-04-27,Poppi,Poppi Soda Strawberry Lemon - 12oz Can,DCA1,Crews - 44844 Package Ct,No,Disabled,4
509,2026-04-22,2026-04-23,1883,1883 Mango Syrup 1L PLASTIC,CLT1,Wake Coffee Co - 3611 Mount Holly-Huntersville Road,No,Disabled,1
510,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Ace of Hearts Coffee LLC DBA See Sharp Cafe - 408 Fort Washington Avenue,No,Disabled,3
511,2026-04-22,2026-04-24,Lenka Bar,Lenka Bar-Peanut Butter,DCA1,Caffe Nero Inc - 1201 Half Street Southeast,No,Disabled,1
512,2026-04-22,2026-04-25,Baked Fresh,Baked Fresh - Croissant - Almond - 1 / 14 ct,DCA1,Caffe Nero Inc - 4710 Langston Blvd.,No,Disabled,1
513,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Nick Coffee LLC - 3411 Avenue S,No,Disabled,1
514,2026-04-22,2026-04-24,Baked Fresh,Baked Fresh - Croissant - Butter - 1 / 14 ct,DCA1,Caffe Nero Inc - 1535 7th St NW,No,Disabled,2
515,2026-04-22,2026-04-24,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 435 11th St NW,No,Disabled,1
516,2026-04-22,2026-04-23,Real,Real Infused Banana Syrup,LAX1,Chamberlain Coffee Inc. - 10250 Santa Monica Boulevard,No,Disabled,8
517,2026-04-22,2026-04-25,Rishi,Rishi Classic Black Iced Tea 1gal Filters,EWR1,Meri’s bake shop - 23-14 Ditmars Boulevard,No,Disabled,1
518,2026-04-22,2026-04-24,Wholesome,Wholesome Fairtrade Raw Cane Sugar Packets,EWR1,Penstock Coffee Shop & Roastery - 13 South 3rd Avenue,No,Disabled,2
519,2026-04-22,2026-04-23,Oregon Chai,Oregon Chai 1:1 SUGAR FREE Chai 32oz,DFW1,The Human Bean Corp - Pflugerville - Johst - 105 Rex Kerwin Ct,No,Disabled,4
520,2026-04-22,2026-04-24,Monin,"Monin Sauce Pump for White Chocolate Sauce, 1/2oz.",AUS1,Lucky Clover Coffee - 14906 Lytle Somerset Street,No,Disabled,2
521,2026-04-22,2026-04-24,1883,1883 Toasted Marshmallow Syrup 1L Glass,EWR1,La Promenade - 326 North Broadway,No,Disabled,3
522,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Natural Agave Wide 8.25"" Standard Straw, Paper Wrapped",EWR1,O Mercy - 128 Franklin Street,No,Disabled,1
523,2026-04-22,2026-04-24,Once Upon a Coconut,Once Upon a Coconut 100% Pure Coconut Water 10.8oz Can,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
524,2026-04-22,2026-04-30,1883,1883 Dulce De Leche Syrup 1L Plastic,EWR1,Cafe Victoria and Market - 1770 West Main Street,No,Disabled,1
525,2026-04-22,2026-04-24,Torani,Torani Puremade Raspberry Syrup 750ml Glass Bottle,MDT1,Wired Cup Cafe - Ephrata,No,Disabled,3
526,2026-04-22,2026-04-25,Mush,Mush Peanut Butter Overnight Oats 5oz,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,2
527,2026-04-22,2026-04-24,Big Train,Big Train Mocha Blended Iced Coffee 3.5 lb. Bag(s),PWM1,Blackbird Cafe - Groton - 491 Main Street,No,Disabled,1
528,2026-04-22,2026-04-25,Baked Fresh,Baked Fresh - Croissant - Ham & Cheese - 1 / 16 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,4
529,2026-04-22,2026-04-23,Stroopie Co.,Stroopie Co. - Dark Chocolate Gluten Free,EWR1,Bored Brooklyn - 289 Columbia Street,No,Disabled,1
530,2026-04-22,2026-04-25,Compass Coffee,Compass Coffee Cardinal Roast - 6 / 12 oz ctn,DCA1,Caffe Nero Inc - 10400 Fairfax Blvd,No,Disabled,4
531,2026-04-22,2026-04-23,Proper Syrup,Proper Syrup Caramel 750ml,LAX1,Sidecar Doughnuts - SLC - 701 E 2100 S,No,Disabled,6
532,2026-04-22,2026-04-25,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Bótani Café - 173 Lewis Avenue,No,Disabled,3
533,2026-04-22,2026-04-25,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
534,2026-04-22,2026-04-25,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,2
535,2026-04-22,2026-04-24,Solo (Dart),Solo (Dart) Cold Cup - 16 oz - 1 / 1000 ct,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
536,2026-04-22,2026-04-23,Torani,Torani SUGAR FREE Brown Sugar Cinnamon Syrup 750 ml Glass Bottle,PWM1,"Netrition, Inc. - 25 Corporate Circle",No,Disabled,60
537,2026-04-22,2026-04-23,Monin,Monin Toasted Coconut Syrup 750mL Glass Bottle,ATL1,Drip-Thru Coffee - 50 Hwy 138 W,No,Disabled,1
538,2026-04-22,2026-04-23,1883,1883 Lychee Syrup 1L Glass Bottle,LAX1,"Zomu Coffee, LLC - 912 West Isabel Street",No,Disabled,2
539,2026-04-22,2026-04-24,Berg Bites,Berg Bites - Peanut Butter Dark Chocolate 5 Pack,DCA1,Caffe Nero Inc - 1201 Wilson Boulevard,No,Disabled,2
540,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Tend Coffee - 924 Montauk Highway,No,Disabled,4
541,2026-04-22,2026-04-23,Karat,"Karat Clear Plastic Jumbo Straws, Wrapped, 7.75"" (C9093)",PDX1,Project Matcha LLC - 555 Northeast Couch Street,No,Disabled,10
542,2026-04-22,2026-04-24,Lavex,"Lavex Green Scouring Pad 9"" x 6"" - 10 / 1 ct ea NEW",DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
543,2026-04-22,2026-04-24,Mason Dixie Foods,"Mason Dixie Foods Buttermilk  Biscuit Sandwich with Sausage, Egg, & Cheese - 12 / 4.8 oz bag",DCA1,Zeke's Coffee - 4602 14th St NW,No,Disabled,4
544,2026-04-22,2026-04-23,Fever-Tree,Fever Tree Indian Premium Tonic 200ml,LAX1,Abode Coffee - 32395 Clinton Keith Road,No,Disabled,1
545,2026-04-22,2026-04-23,Monin,Monin Organic Honey Sweetener 1L Plastic,DFW1,White Rhino - DTN DALLAS - 1401 Elm St - Store #10,No,Disabled,1
546,2026-04-22,2026-04-23,Monin,Monin Brilliance Sugar Free Glacier Clear Natural Energy 64oz Bottle,DFW1,White Rhino - DTN DALLAS - 1401 Elm St - Store #10,No,Disabled,1
547,2026-04-22,2026-04-23,iSi,iSi Eco Series Professional Cream Chargers,SDF1,Bonhoeffer's Cafe & Espresso - SHIP - 8 Franklin Street,No,Disabled,3
548,2026-04-22,2026-04-23,Wholesome,Wholesome Fairtrade Organic Blue Agave 44oz,EWR1,Riposo Coffee Roasters LLC - 625 Palmer Avenue,No,Disabled,1
549,2026-04-22,2026-04-24,Pacific Foods,Pacific Barista Almond Milk 32oz,DFW1,Common Good - 1619 North Hall Street,No,Disabled,1
550,2026-04-22,2026-04-24,Rishi,Rishi 1:1 Organic London Fog Tea Concentrate 32oz,MDT1,The Coffee Bar DC - 1201 S St NW,No,Disabled,12
551,2026-04-22,2026-04-24,Cappuccine,Cappuccine Pistachio 3 lb. Bag,DFW1,Qahwah House - 8880 State Highway 121,No,Disabled,4
552,2026-04-22,2026-04-24,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 1535 7th St NW,No,Disabled,1
553,2026-04-22,2026-04-23,Torani,Torani SUGAR FREE CLASSIC CARAMEL Syrup with Splenda 750ml Glass Bottle,PWM1,"Aroma Joe's (master) - Manchester, ME #210 - 1011 Western Ave",No,Disabled,3
554,2026-04-22,2026-04-23,Big Spoon Roasters,Big Spoon Roasters Cranberry Cashew 50g Bar *NEW,CLT1,Mugs Coffee - 5126 Park Road,No,Disabled,1
555,2026-04-22,2026-04-23,1883,1883 Maple Syrup 1L Glass,EWR1,The Plug - 502 West 167th Street,No,Disabled,1
556,2026-04-22,2026-04-23,Torani,Torani Orange Dairy Friendly Syrup 1L Plastic Bottle,DEN1,Vail Mountain - 23698 U.S. 24,No,Disabled,4
557,2026-04-22,2026-04-23,1883,1883 Maple Syrup 1L Glass,EWR1,Le Cafe - 1427 6th Avenue,No,Disabled,2
558,2026-04-22,2026-04-24,1883,1883 Peach Puree 1L Bottle,EWR1,Old Country Dairy Barn INC. - 645 Old Country Road,No,Disabled,2
559,2026-04-22,2026-04-24,Wholesome,Wholesome Fairtrade Organic Blue Agave 44oz,EWR1,Lark Cafe - Church Ave - 1007 Church Avenue,No,Disabled,1
560,2026-04-22,2026-04-23,1883,1883 Maple Syrup 1L Glass,EWR1,Le Cafe - 1 Pennsylvania Plaza,No,Disabled,6
561,2026-04-22,2026-04-24,Karat,"Karat Laguna Kraft Paper Shopping Bags - 9.6"" x 13.4"" x 5.3"" (FP-SB110)",EWR1,Boris and Horton - 195 Avenue A,No,Disabled,1
562,2026-04-22,2026-04-24,Pacific Foods,Pacific Barista Almond Milk 32oz,DFW1,Read Shop - 2730 North Henderson Avenue,No,Disabled,2
563,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,The Black Cow Coffee Company - 7 Wheeler Avenue,No,Disabled,2
564,2026-04-22,2026-04-25,Compass Coffee,Compass Coffee Cardinal Roast - 6 / 12 oz ctn,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
565,2026-04-22,2026-04-24,Cappo Drinks,Barista Powder - Matcha Powder 4/4.5#,LAX1,Stacks Pancake House - 1330 Bison Avenue,No,Disabled,3
566,2026-04-22,2026-04-25,Tractor Beverage Company,Beverage Component - Juice Concentrate - Strawberry Dragonfruit - 5 / 32 oz btl,DCA1,Caffe Nero Inc - 10400 Fairfax Blvd,No,Disabled,2
567,2026-04-22,2026-04-24,Monin,Monin Lavender Syrup 1 Liter Plastic Bottle,DFW1,Tre Stelle Coffee Co. - 17390 Preston Road,No,Disabled,2
568,2026-04-22,2026-04-27,Poppi,Poppi Soda Raspberry Rose - 12oz Can,DCA1,Crews - 44844 Package Ct,No,Disabled,4
569,2026-04-22,2026-04-24,Lenka Bar,Lenka Bar-Peanut Butter,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
570,2026-04-22,2026-04-24,Lenka Bar,Lenka Bar-Nuts and Berries,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
571,2026-04-22,2026-04-24,Berg Bites,Berg Bites Almond Butter & Jelly - 8 / 1.5 oz bag,DCA1,The Morrow - 222 M St NE,No,Disabled,5
572,2026-04-22,2026-04-24,Radiate Kombucha,Radiate Hoppy Papi Kombucha 12oz Case (14x),MIA1,Panther Coffee - Wynwood - 2390 Northwest 2nd Avenue,No,Disabled,1
573,2026-04-22,2026-04-24,Karat,"Karat Earth Compostable White Giant Straw, Wrapped, 7.75"" (KE-C9240 (White))",EWR1,Southdown Coffee - 16 Havens Avenue,No,Disabled,2
574,2026-04-22,2026-04-24,Karat,Karat Black Nitrile Powder-Free Gloves - Medium (FP-GN1027B),MIA1,Spud's Coffee - 3301 Northeast 32nd Street,No,Disabled,1
575,2026-04-22,2026-04-24,Holy Kakow,Holy Kakow Organic Coconut Syrup 750mL,DFW1,Common Good - 1619 North Hall Street,No,Disabled,1
576,2026-04-22,2026-04-23,Proper Syrup,Proper Syrup Caramel 750ml,LAX1,Sidecar Doughnuts - Santa Monica - 631 Wilshire Boulevard,No,Disabled,1
577,2026-04-22,2026-04-25,1883,1883 Strawberry Acai Refresher 1L Bottle,EWR1,Artara Coffee - 214 East 82nd Street,No,Disabled,3
578,2026-04-22,2026-04-27,Good Crisp Company,Good Crisp Company Sour Cream & Onion Crisps 1.6oz Can,DCA1,Crews - 44844 Package Ct,No,Disabled,2
579,2026-04-22,2026-04-24,ROJ Syrups,ROJ Pistachio Sauce 64oz,SEA1,Gourmondo - 2415 Airport Way South,No,Disabled,30
580,2026-04-22,2026-04-24,Lotus Plant Power,Lotus Skinny Blue Lotus Concentrate 64oz,MDT1,Wired Cup Cafe - Ephrata,No,Disabled,1
581,2026-04-22,2026-04-25,Proper Syrup,Proper Syrup Simple Syrup 750ml,LAX1,ADR FIT BAR - 1265 District Drive,No,Disabled,1
582,2026-04-22,2026-04-27,Monin,Monin Coconut Syrup 750ml Glass,HOU1,Coffee Waves - Alameda - 5738 S Alameda St,No,Disabled,2
583,2026-04-22,2026-04-24,Big Spoon Roasters,Big Spoon Roasters Cherry Chocolate 50g Bar *NEW,CLT1,French Quarter Lattes LLC - 511 Meeting Street,No,Disabled,1
584,2026-04-22,2026-04-23,Monin,Monin Sugar Free Hazelnut Syrup 750ml Glass,DEN1,Owl Canyon Coffee - 3745 Cleveland Avenue,No,Disabled,1
585,2026-04-22,2026-04-24,Holy Kakow,Holy Kakow Organic Strawberry Syrup 750ml,DFW1,Hybrid Coffee - 3232 McKinney Avenue,No,Disabled,3
586,2026-04-22,2026-04-24,Open Water,Open Water Still Water W/ Electrolytes 16oz Aluminum Bottle - 24 pack,PWM1,Van Leeuwen - Lyrik #2506,No,Disabled,1
587,2026-04-22,2026-04-23,Monin,Monin Coconut Syrup 750ml Glass,LAX1,Jameson Brown - 260 Allen Avenue,No,Disabled,7
588,2026-04-22,2026-04-26,1883,1883 Maple Syrup 1L Glass,EWR1,Nakameguro LLC - 428 Humboldt Street,No,Disabled,1
589,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,CAFFE VALENCIA - 255 Berry Street,No,Disabled,4
590,2026-04-22,2026-04-24,1883,1883 Dulce De Leche Syrup 1L Plastic,EWR1,Rutherford Coffee Co - 70 Park Avenue,No,Disabled,2
591,2026-04-22,2026-04-23,Wholesome,Wholesome Fairtrade Organic Blue Agave 44oz,EWR1,Silence Please - 132 Bowery,No,Disabled,1
592,2026-04-22,2026-04-24,Oregon Chai,Oregon Chai 1:5 The Original Super Concentrate 0.5 Gallon,MDT1,Divine Grind - 894 S Custer Ave,No,Disabled,1
593,2026-04-22,2026-04-24,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
594,2026-04-22,2026-04-23,Proper Syrup,Proper Syrup Vanilla 750ml,LAX1,Sidecar Doughnuts - Santa Monica - 631 Wilshire Boulevard,No,Disabled,1
595,2026-04-22,2026-04-25,Khamsa Foods,Khamsa Foods Immunity Shot - 6 / 2 oz btl,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,1
596,2026-04-22,2026-04-23,Monin,Monin Brilliance Sugar Free Glacier Clear Natural Energy 64oz Bottle,DFW1,White Rhino - PICK UP - 2515 North Belt Line Road,No,Disabled,1
597,2026-04-22,2026-04-24,Monin,Monin Sugar Free Vanilla Syrup 750ml Glass,CLT1,Queen City Tea Shop - 3443 Camp Julia Rd,No,Disabled,1
598,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Bótani Café - 173 Lewis Avenue,No,Disabled,3
599,2026-04-22,2026-04-23,Monin,Monin Brilliance Sugar Free Glacier Clear Natural Energy 64oz Bottle,DFW1,White Rhino - Cypress Waters - 8955 Cypress Waters BLVD - Store # 21,No,Disabled,2
600,2026-04-22,2026-04-23,Aroma Joe's,AJ's Iced Tea: Organic Hibiscus,PWM1,"Aroma Joe's (master) - Derry, NH # 27 - 13 Manchester Road",No,Disabled,1
601,2026-04-22,2026-04-23,Berg Bites,Berg Bites - Peanut Butter Dark Chocolate 5 Pack,EWR1,Marathon Coffee - 1592 3rd Avenue,No,Disabled,1
602,2026-04-22,2026-04-24,Chobani,Chobani Honey And Cream Greek Yogurt - 12 / 5.3 oz ctn,DCA1,The Bridge Cafe - DISTRICT 4400 Massachusetts Ave NW,No,Disabled,1
603,2026-04-22,2026-04-25,Baked Fresh,Baked Fresh - Croissant - Butter - 1 / 14 ct,DCA1,Caffe Nero Inc - 4710 Langston Blvd.,No,Disabled,2
604,2026-04-22,2026-04-28,Dis Burrito,Dis Burrito Breakfast Burrito - Pork Breakfast Sausage,ATL1,Summer Moon [C+F] - Garcia - HQ - 182 Neely Ferry Road - Summer Moon 4,No,Disabled,34
605,2026-04-22,2026-04-26,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Merriweather - 428 Hudson Street,No,Disabled,3
606,2026-04-22,2026-04-24,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,KIJITORA - 578 Driggs Avenue,No,Disabled,5
607,2026-04-22,2026-04-23,Fever-Tree,Fever Tree Indian Premium Tonic 200ml,LAX1,The Coffee Drop LLC - 2991 Broadway,No,Disabled,1
608,2026-04-22,2026-04-24,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Paper Sons Cafe - 10 Mott Street,No,Disabled,1
609,2026-04-22,2026-04-25,Cuisine Solutions,Cuisine Solutions Bacon and Cheddar Egg Bite - 1 / 40 ct,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,1
610,2026-04-22,2026-04-23,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Post Factum - 262 Irving Avenue,No,Disabled,2
611,2026-04-22,2026-04-23,Monin,"Monin Sauce Pump for White Chocolate Sauce, 1/2oz.",AUS1,Cafe Antigua - 1903 North Classen Boulevard,No,Disabled,25
612,2026-04-22,2026-04-23,Monin,Monin Pina Colada Smoothie 46oz,DFW1,White Rhino - FRISCO - 8075 Farm to Market Road 423 - Store #14,No,Disabled,2
613,2026-04-22,2026-04-28,Karat,"Karat Clear Plastic Jumbo Straws, Wrapped, 7.75"" (C9093)",CLT1,The Mercantile / Jackass Cafe and Wine Bar - 153 East White Street,No,Disabled,1
614,2026-04-22,2026-04-28,1883,1883 Blueberry Muffin Syrup 1L Glass Bottle,MDT1,Baked with a Twist - 718 Poplar Street,No,Disabled,4
615,2026-04-22,2026-04-24,Monin,Monin Sugar Free Vanilla Syrup 750ml Glass,CLT1,Performance Coffee House - 143 South Broad Street,No,Disabled,2
616,2026-04-22,2026-04-24,Lenka Bar,Lenka Bar-Nuts and Berries,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
617,2026-04-22,2026-04-25,Cuisine Solutions,Cuisine Solutions Bacon and Cheddar Egg Bite - 1 / 40 ct,DCA1,Caffe Nero Inc - 4710 Langston Blvd.,No,Disabled,1
618,2026-04-22,2026-04-24,Maine Root Beverages,Maine Root Root Beer 12 oz,PWM1,Van Leeuwen - Lyrik #2506,No,Disabled,2
619,2026-04-22,2026-04-23,Natalie's,Natalie's Natural Lemonade 12oz Bottle,LAX1,Sip Snack - 5003 York Boulevard,No,Disabled,1
620,2026-04-22,2026-04-24,Loonen,Loonen Still Water 750mL Glass Bottle,EWR1,Last Minute Market - 102 Walnut Street,No,Disabled,5
621,2026-04-22,2026-04-24,Numi Tea,Numi Ginger Sun - Lemon Decaf Green Tea Case(s) of 100 ct. Teabags,HOU1,Minuti - 505 South Fry Road,No,Disabled,1
622,2026-04-22,2026-04-23,Proper Syrup,Proper Syrup Vanilla 750ml,LAX1,Sidecar Doughnuts - Del Mar - 3435 Del Mar Heights Road Unit D7,No,Disabled,2
623,2026-04-22,2026-04-24,Chobani,Chobani Strawberry Banana Greek Yogurt - 12 / 5.3 oz ctn,DCA1,The Bridge Cafe - DISTRICT 4400 Massachusetts Ave NW,No,Disabled,1
624,2026-04-22,2026-04-25,Compass Coffee,Compass Coffee Cherry Blossom - 12 oz,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,2
625,2026-04-22,2026-04-25,Solo (Dart),Solo (Dart) Cold Cup - 16 oz - 1 / 1000 ct,DCA1,Caffe Nero Inc - 4710 Langston Blvd.,No,Disabled,1
626,2026-04-22,2026-04-24,Tenzo,Tenzo Matcha 500g Bag,BNA1,Muletown Coffee Roasters - 21 Public Square,No,Disabled,5
627,2026-04-22,2026-04-24,DaVinci Gourmet,Da Vinci Vanilla Syrup 750 ml PLASTIC Bottle,EWR1,787 Coffee - 401 East 58th Street,No,Disabled,3
628,2026-04-22,2026-04-24,Wholesome,Wholesome Fairtrade Raw Cane Sugar Packets,EWR1,Mojo Coffee - 230 Willow Avenue,No,Disabled,1
629,2026-04-22,2026-04-23,Monin,Monin Coconut Syrup 750ml Glass,LAX1,Old Town Caffe - 950 East Colorado Boulevard,No,Disabled,6
630,2026-04-22,2026-04-23,Olipop,Olipop Prebiotic Soda - Lemon Lime 12 fl oz (Shelf Stable Sleek Cans),SEA1,Anthem Coffee - Downtown Puyallup - 210 West Pioneer Avenue,No,Disabled,1
631,2026-04-22,2026-04-23,Greenware,Greenware Compostable Sip Thru Lid 16 - 24oz,EWR1,JCN cafe LLC/ casita of brooklyn - 318 11th Street,No,Disabled,3
632,2026-04-22,2026-04-24,Organic Valley,Organic Valley Aseptic Lowfat Chocolate Single Serve Milk - 8oz Carton,EWR1,Gregory's Coffee - GC39 - 393 New Jersey 17,No,Disabled,1
633,2026-04-22,2026-04-23,Monin,Monin Sugar Free Vanilla Syrup 750ml Glass,CLT1,Hilltop Coffee - 10227 Mallard Creek Road,No,Disabled,1
634,2026-04-22,2026-04-24,Mighty Leaf,Mighty Leaf Matcha Green Tea 1lb Bag,PWM1,Social House Kitchen - 9 Beach Street,No,Disabled,1
635,2026-04-22,2026-04-25,Khamsa Foods,Khamsa Foods Immunity Shot - 6 / 2 oz btl,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,1
636,2026-04-22,2026-04-23,Monin,Monin Sauce Pump(s) for Dark Chocolate Sauce 1/2oz. Sauce Pump,AUS1,Cafe Antigua - 1903 North Classen Boulevard,No,Disabled,5
637,2026-04-22,2026-04-25,Baked Fresh,Baked Fresh - Croissant - Ham & Cheese - 1 / 16 ct,DCA1,Caffe Nero Inc - 10400 Fairfax Blvd,No,Disabled,1
638,2026-04-22,2026-04-23,Proper Syrup,Proper Syrup Vanilla 750ml,LAX1,Dust Studios LA - 920 North Formosa Avenue,No,Disabled,2
639,2026-04-22,2026-04-24,Baked Fresh,Baked Fresh - Croissant - Almond - 1 / 14 ct,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,2
640,2026-04-22,2026-04-24,Radiate Kombucha,Radiate Hoppy Papi Kombucha 12oz Case (14x),MIA1,Panther Coffee - Grove - 3407 Main Highway,No,Disabled,1
641,2026-04-22,2026-04-23,Wholesome,Wholesome Fairtrade Organic Blue Agave 44oz,EWR1,Nick Coffee LLC - 3411 Avenue S,No,Disabled,1
642,2026-04-22,2026-04-24,Maine Root,Maine Root Mandarin Orange 12oz,SMF1,"S & S CA - Produce Chico - 1924 Mangrove Avenue Chico, CA 95926",No,Disabled,1
643,2026-04-22,2026-04-25,Compass Coffee,Compass Coffee Cherry Blossom - 12 oz,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,5
644,2026-04-22,2026-04-24,Daisy Brand,"Daisy Kitchen Towel Roll, White, 2-ply, 11"" x 8"" 100 Sheet",EWR1,Mojo Coffee - 159 Newark Avenue,No,Disabled,1
645,2026-04-22,2026-04-27,Berg Bites,Berg Bites Almond Butter & Jelly - 8 / 1.5 oz bag,DCA1,Crews - 44844 Package Ct,No,Disabled,4
646,2026-04-22,2026-04-25,Greenprint,"Greenprint Agave Based Blue Dot Natural Agave 8.25"" Standard Straw, Paper Wrapped 2,000 ct",EWR1,Cafe Atelier - 112 Hudson Street,No,Disabled,2
647,2026-04-22,2026-04-23,Rishi,Rishi Tea Filters 100ct,MDT1,Sophomore Coffee - 2223 Maryland Ave,No,Disabled,2
648,2026-04-22,2026-04-23,Little West,Little West Orange Juice 12oz (Case 9x),LAX1,Cafe Ficelle Inc - 2024 Ventura Boulevard,No,Disabled,1
